ortholog	gene id	sequence id of ingroup best hit	taxonomy id of ingroup best hit	evalue of ingroup best hit	sequence id of outgroup best hit	taxonomy id of outgroup best hit	evalue of outgroup best hit	alien index	outgroup percentage	HGT or not
OG7307	Candida_versatilis@Seq_2362	CDS14466.1-688394-Lichtheimia_ramos-other_Fung	688394	1e-84	WP_043448307.1-376489-Halotalea_alkalil-Proteobac	376489	1e-158	170.3912968815594	99.6666666666667	Yes
OG8015	Candida_versatilis@Seq_1229	OJD38668.1-236234-Diplodia_corticol-Dothideomy	236234	9e-16	WP_010524791.1-795955-Nesterenkonia_sp_-Actinobac	795955	0.0	425.8728816882406	100.0	Yes
OG160272	Candida_versatilis@Seq_1266	na	na	1	WP_003516611.1-1515-Ruminiclostridium-Firmicutes	1515	9e-22	48.459647468532786	100.0	Yes
OG1060	Candida_versatilis@Seq_860	ESA20050.1-747089-Rhizophagus_irreg-other_Fung	747089	2e-120	WP_068467040.1-1272-Kocuria_varians-Actinobact	1272	0.0	184.89995462008363	99.6666666666667	Yes
OG5620	Candida_versatilis@Seq_696	KZL77999.1-708197-Colletotrichum_to-Sordariomy	708197	3e-47	WP_043837958.1-452982-Roseomonas_aerila-Proteobac	452982	2e-94	108.62696447882833	100.0	Yes
OG11265	Candida_versatilis@Seq_3946	OCL06110.1-574774-Glonium_stellatum-Dothideomy	574774	7e-17	WP_046138764.1-1293439-Devosia_epidermid-Proteoba	1293439	1e-136	275.95353621534673	100.0	Yes
OG45007	Candida_versatilis@Seq_1093	KGQ13364.1-1245745-Beauveria_bassian-Sordariomy	1245745	2e-26	WP_039127241.1-1577896-Leisingera_sp_ANG-Proteoba	1577896	2e-64	87.49823353377374	100.0	Yes
OG16444	Candida_versatilis@Seq_3666	KGQ13197.1-1245745-Beauveria_bassian-Sordariomy	1245745	5e-89	WP_007437111.1-1054213-Acetobacteraceae_-Proteoba	1054213	0.0	257.1963832347732	99.6666666666667	Yes
OG8372	Candida_versatilis@Seq_267	OCF33024.1-1296120-Kwoniella_heveane-Basidiomyc	1296120	2e-93	WP_074549879.1-1379159-Dyella_jiangninge-Proteoba	1379159	2e-146	122.03700992868445	99.3333333333333	Yes
OG59672	Candida_versatilis@Seq_2358	na	na	1	WP_010665678.1-435-Acetobacter_aceti-Proteobact	435	2e-31	70.68699070225547	99.1735537190083	Yes
OG7811	Candida_versatilis@Seq_1590	KGQ11368.1-1245745-Beauveria_bassian-Sordariomy	1245745	5e-48	WP_052364972.1-376489-Halotalea_alkalil-Proteobac	376489	1e-173	289.4325745366898	100.0	Yes
OG1430	Candida_versatilis@Seq_2706	EOB12827.1-578461-Nosema_bombycis_C-Microspori	578461	2e-89	WP_043549128.1-178901-Acetobacter_malor-Proteobac	178901	2e-140	117.43183974269635	100.0	Yes
OG223142	Candida_versatilis@Seq_1251	XP_018285615.1-763407-Phycomyces_blakes-other_Fun	763407	7e-59	EOY66640.1-1284833-Klebsiella_pneumo-Proteobact	1284833	3e-132	168.93600964895253	100.0	Yes
OG27392	Candida_versatilis@Seq_2675	XP_002651217.1-481877-Enterocytozoon_bi-Microspor	481877	4e-15	SCB40508.1-411945-Rhizobium_miluone-Proteobact	411945	5e-109	216.21985519012608	99.0	Yes
OG3422	Candida_versatilis@Seq_2570	KXS20571.1-1344416-Gonapodya_prolife-other_Fung	1344416	6e-48	KDU94788.1-1432055-Komagataeibacter_-Proteobact	1432055	9e-78	68.67208768171321	99.6666666666667	Yes
OG59681	Candida_versatilis@Seq_2212	XP_007738472.1-1182542-Capronia_epimyces-Eurotiom	1182542	5e-28	WP_044845542.1-1571773-Burkholderia_sp_U-Proteoba	1571773	5e-100	165.78612669557128	99.6666666666667	Yes
OG30495	Candida_versatilis@Seq_4757	OHF03360.1-1209926-Colletotrichum_or-Sordariomy	1209926	2e-13	WP_070429664.1-1716-Corynebacterium-Actinobact	1716	5e-50	84.27935770890554	99.6666666666667	Yes
OG1105	Candida_versatilis@Seq_3164	XP_014174389.1-655863-Grosmannia_clavig-Sordariom	655863	4e-121	WP_025733464.1-64323-Carnimonas_nigrif-Proteobact	64323	0.0	183.29051670764954	100.0	Yes
OG70011	Candida_versatilis@Seq_4159	na	na	1	WP_019019944.1-453962-Halomonas_lutea-Proteobact	453962	5e-130	297.72662417679186	100.0	Yes
OG7289	Candida_versatilis@Seq_3608	XP_007278372.1-1213859-Colletotrichum_gl-Sordario	1213859	1e-115	WP_024844575.1-82367-Paracoccus_pantot-Proteobact	82367	2e-180	148.97488386405303	90.3333333333333	Yes
OG1430	Candida_versatilis@Seq_4826	EOB12827.1-578461-Nosema_bombycis_C-Microspori	578461	1e-88	WP_043549128.1-178901-Acetobacter_malor-Proteobac	178901	2e-140	119.04127765513044	100.0	Yes
OG17693	Candida_versatilis@Seq_4041	KXN71055.1-796925-Conidiobolus_coro-other_Fung	796925	2e-43	WP_015378473.1-615-Serratia_marcesce-Proteobact	615	2e-94	117.43183974269634	99.6666666666667	Yes
OG7536	Candida_versatilis@Seq_3921	KIL88400.1-40199-Fusarium_avenaceu-Sordariomy	40199	2e-96	WP_036166720.1-1500894-Massilia_sp_9096-Proteobac	1500894	0.0	240.16199685194073	100.0	Yes
OG7771	Candida_versatilis@Seq_4	XP_003030324.1-578458-Schizophyllum_com-Basidiomy	578458	6e-96	WP_027348999.1-376489-Halotalea_alkalil-Proteobac	376489	6e-176	184.2068074395237	99.3333333333333	Yes
OG45792	Candida_versatilis@Seq_4090	XP_016251997.1-569365-Cladophialophora_-Eurotiomy	569365	7e-12	WP_046785209.1-303-Pseudomonas_putid-Proteobact	303	2e-139	293.68106977873913	99.6666666666667	Yes
OG4186	Candida_versatilis@Seq_3992	XP_016604442.1-645134-Spizellomyces_pun-other_Fun	645134	3e-33	WP_041205683.1-1292023-Leucobacter_sp_UC-Actinoba	1292023	2e-74	94.81145392086404	97.6666666666667	Yes
OG5322	Candida_versatilis@Seq_337	XP_007714107.1-930089-Bipolaris_zeicola-Dothideom	930089	5e-29	WP_056607145.1-1736572-Rhodanobacter_sp_-Proteoba	1736572	2e-138	251.8980658682251	100.0	Yes
OG8880	Candida_versatilis@Seq_1361	KXS10935.1-1344416-Gonapodya_prolife-other_Fung	1344416	1e-93	WP_073664087.1-287-Pseudomonas_aerug-Proteobact	287	3e-171	178.50302496486748	100.0	Yes
OG11559	Candida_versatilis@Seq_1667	CDS05050.1-688394-Lichtheimia_ramos-other_Fung	688394	2e-66	WP_064123661.1-376489-Halotalea_alkalil-Proteobac	376489	1e-147	187.20253971307767	100.0	Yes
OG19220	Candida_versatilis@Seq_3388	CEG03286.1-1318459-Fusarium_pseudogr-Sordariomy	1318459	1e-59	SCA26938.1-573-Klebsiella_pneumo-Proteobact	573	0.0	324.66449811216046	98.6666666666667	Yes
OG30338	Candida_versatilis@Seq_2065	na	na	1	WP_054730820.1-33050-Sphingopyxis_macr-Proteobact	33050	1e-72	165.78612669557128	99.0	Yes
OG59675	Candida_versatilis@Seq_2801	CEJ61593.1-104259-Penicillium_brasi-Eurotiomyc	104259	2e-15	WP_025824290.1-610244-Asaia_astilbis-Proteobact	610244	1e-58	99.7043061793039	98.6666666666667	Yes
OG6796	Candida_versatilis@Seq_1359	XP_016644875.1-563466-Scedosporium_apio-Sordariom	563466	2e-142	WP_070070397.1-1262585-Acinetobacter_qin-Proteoba	1262585	2e-178	82.89306334778564	100.0	Yes
OG9782	Candida_versatilis@Seq_5234	XP_016612441.1-645134-Spizellomyces_pun-other_Fun	645134	1e-10	WP_005213355.1-1217702-Acinetobacter_sp_-Proteoba	1217702	7e-32	48.710961896813686	100.0	Yes
OG59660	Candida_versatilis@Seq_1108	na	na	1	WP_025733792.1-64323-Carnimonas_nigrif-Proteobact	64323	7e-27	60.22388736178392	100.0	Yes
OG15082	Candida_versatilis@Seq_4385	KGQ14024.1-1245745-Beauveria_bassian-Sordariomy	1245745	2e-05	WP_043558466.1-1343158-Saccharibacter_sp-Proteoba	1343158	2e-36	71.3801378828154	96.0	Yes
OG26358	Candida_versatilis@Seq_3715	KXS20466.1-1344416-Gonapodya_prolife-other_Fung	1344416	6e-69	WP_025854548.1-1463662-Pseudomonas_sp_CH-Proteoba	1463662	1e-153	195.2089072807279	99.0	Yes
OG9852	Candida_versatilis@Seq_5064	OJJ63789.1-1036612-Aspergillus_sydow-Eurotiomyc	1036612	1e-26	WP_009822934.1-314266-Sphingomonas_sp_S-Proteobac	314266	2e-86	137.4619583990828	99.3333333333333	Yes
OG1060	Candida_versatilis@Seq_5152	ESA20050.1-747089-Rhizophagus_irreg-other_Fung	747089	4e-126	WP_015402178.1-225326-Corynebacterium_h-Actinobac	225326	4e-180	124.33959502167846	99.6666666666667	Yes
OG186329	Candida_versatilis@Seq_4019	KGQ10709.1-1245745-Beauveria_bassian-Sordariomy	1245745	9e-44	WP_025732183.1-64323-Carnimonas_nigrif-Proteobact	64323	4e-145	233.37202460861494	100.0	Yes
OG32767	Candida_versatilis@Seq_2997	XP_013241849.1-1037660-Tilletiaria_anoma-Basidiom	1037660	3e-20	WP_064548914.1-82989-Buttiauxella_ferr-Proteobact	82989	5e-139	273.49680044252545	99.6666666666667	Yes
OG19999	Candida_versatilis@Seq_4332	KLP10277.1-5127-Fusarium_fujikuro-Sordariomy	5127	1e-08	WP_053517958.1-40324-Stenotrophomonas_-Proteobact	40324	8e-56	108.44464292203435	98.3333333333333	Yes
OG114447	Candida_versatilis@Seq_3286	na	na	1	SEF39155.1-839-Prevotella_rumini-BacteroChl	839	9e-26	57.669987840508966	100.0	Yes
OG230917	Candida_versatilis@Seq_2886	KKO74292.1-40302-Nosema_ceranae-Microspori	40302	7e-15	KFU87131.1-8897-Chaetura_pelagica-Metazoa	8897	2e-43	65.72514557232864	99.6666666666667	Yes
OG134873	Candida_versatilis@Seq_3206	KUL81710.1-198730-Talaromyces_verru-Eurotiomyc	198730	6e-51	OAJ66113.1-38307-Gluconobacter_cer-Proteobact	38307	4e-124	168.4941768966735	99.6666666666667	Yes
OG15683	Candida_versatilis@Seq_2781	KGQ13855.1-1245745-Beauveria_bassian-Sordariomy	1245745	2e-67	WP_074884712.1-158627-Pseudomonas_grami-Proteobac	158627	8e-96	65.38867333570741	100.0	Yes
OG9607	Candida_versatilis@Seq_3253	XP_006683281.1-684364-Batrachochytrium_-other_Fun	684364	1e-74	WP_062165751.1-91915-Asaia_bogorensis-Proteobact	91915	5e-128	122.73015710924435	99.3333333333333	Yes
OG5566	Candida_versatilis@Seq_2582	GAQ09175.1-293939-Aspergillus_lentu-Eurotiomyc	293939	5e-71	WP_048837324.1-146475-Acetobacter_cibin-Proteobac	146475	3e-174	237.6770902021527	98.6666666666667	Yes
OG8015	Candida_versatilis@Seq_1394	XP_007800852.1-1263415-Endocarpon_pusill-Eurotiom	1263415	9e-152	WP_025732175.1-64323-Carnimonas_nigrif-Proteobact	64323	0.0	112.72130904105046	100.0	Yes
OG22273	Candida_versatilis@Seq_865	XP_008076477.1-1116229-Glarea_lozoyensis-Leotiomy	1116229	1e-34	WP_005006652.1-202951-Acinetobacter_bou-Proteobac	202951	2e-86	119.04127765513043	100.0	Yes
OG2919	Candida_versatilis@Seq_5402	XP_013328067.1-1408163-Rasamsonia_emerso-Eurotiom	1408163	8e-86	WP_034033431.1-287-Pseudomonas_aerug-Proteobact	287	3e-139	123.01783918169613	100.0	Yes
OG8269	Candida_versatilis@Seq_4498	NP_587715.1-284812-Schizosaccharomyc-Taphrinomy	284812	4e-130	WP_060201841.1-101571-Burkholderia_ubon-Proteobac	101571	8e-152	49.963724865309075	100.0	Yes
OG1016	Candida_versatilis@Seq_5318	XP_006691002.1-759272-Chaetomium_thermo-Sordariom	759272	5e-85	WP_048883801.1-433-Acetobacteraceae-Proteobact	433	3e-154	159.38919704035516	99.3333333333333	Yes
OG40797	Candida_versatilis@Seq_3532	CEP10541.1-35722-Parasitella_paras-other_Fung	35722	7e-33	WP_058309106.1-1564956-Gracilibacillus_s-Firmicut	1564956	7e-122	204.93007327647007	100.0	Yes
OG26213	Candida_versatilis@Seq_3218	CEJ87338.1-1531966-Torrubiella_hemip-Sordariomy	1531966	1e-35	WP_067619445.1-1739113-Novosphingobium_s-Proteoba	1739113	3e-102	153.17458894193294	100.0	Yes
OG9936	Candida_versatilis@Seq_4688	XP_011119991.1-756982-Arthrobotrys_olig-other_Pez	756982	2e-31	WP_011354805.1-482957-Burkholderia_lata-Proteobac	482957	9e-103	164.28204929879502	100.0	Yes
OG9607	Candida_versatilis@Seq_1516	XP_006683281.1-684364-Batrachochytrium_-other_Fun	684364	2e-91	ETC99787.1-406101-Asaia_sp_SF2_1-Proteobact	406101	9e-149	132.04585799687837	99.6666666666667	Yes
OG15035	Candida_versatilis@Seq_1023	KKY16091.1-158046-Phaeomoniella_chl-Eurotiomyc	158046	1e-95	WP_020208388.1-396005-Gilvimarinus_chin-Proteobac	396005	0.0	241.77143476437482	99.6666666666667	Yes
OG1016	Candida_versatilis@Seq_1672	KFY26937.1-1420906-Pseudogymnoascus_-Leotiomyce	1420906	1e-88	WP_063905341.1-376620-Gluconobacter_jap-Proteobac	376620	3e-169	185.41078024384956	99.3333333333333	Yes
OG32771	Candida_versatilis@Seq_3362	na	na	1	WP_057975775.1-286-Pseudomonas-Proteobact	286	2e-28	63.779235423273335	99.0	Yes
OG9852	Candida_versatilis@Seq_3467	KJZ74782.1-1043627-Hirsutella_minnes-Sordariomy	1043627	4e-30	WP_009822934.1-314266-Sphingomonas_sp_S-Proteobac	314266	2e-82	120.42757201625034	99.3333333333333	Yes
OG4960	Candida_versatilis@Seq_3517	KZT29561.1-1314782-Neolentinus_lepid-Basidiomyc	1314782	1e-73	WP_056913750.1-1736466-Pseudolabrys_sp_R-Proteoba	1736466	1e-143	161.18095650958318	100.0	Yes
OG11152	Candida_versatilis@Seq_3615	GAA92452.1-1033177-Aspergillus_kawac-Eurotiomyc	1033177	4e-28	WP_007830638.1-1144315-Variovorax_sp_CF3-Proteoba	1144315	4e-88	138.15510557964274	99.6666666666667	Yes
OG229998	Candida_versatilis@Seq_4794	XP_018178454.1-33203-Purpureocillium_l-Sordariomy	33203	2e-06	WP_009765316.1-759620-Weissella_ceti-Firmicutes	759620	5e-26	45.13541112800676	100.0	Yes
OG184623	Candida_versatilis@Seq_2007	KKY32816.1-1214573-Diaporthe_ampelin-Sordariomy	1214573	8e-05	WP_009286702.1-2745-Halomonas-Proteobact	2745	4e-29	55.95518941241704	100.0	Yes
OG27392	Candida_versatilis@Seq_496	KGQ11402.1-1245745-Beauveria_bassian-Sordariomy	1245745	2e-13	WP_034477867.1-359-Agrobacterium_rhi-Proteobact	359	2e-94	186.50939253251772	99.0	Yes
OG27441	Candida_versatilis@Seq_1092	XP_014179226.1-1186058-Trichosporon_asah-Basidiom	1186058	8e-25	WP_005287319.1-1217698-Acinetobacter_sp_-Proteoba	1217698	1e-49	57.341483773536936	100.0	Yes
OG153929	Candida_versatilis@Seq_3848	na	na	1	WP_025733732.1-64323-Carnimonas_nigrif-Proteobact	64323	4e-53	120.65071556756453	100.0	Yes
OG177248	Candida_versatilis@Seq_2383	EXX77446.1-1432141-Rhizophagus_irreg-other_Fung	1432141	9e-08	WP_052364995.1-376489-Halotalea_alkalil-Proteobac	376489	1e-58	117.32647922703849	100.0	Yes
OG9012	Candida_versatilis@Seq_1552	NP_595062.1-284812-Schizosaccharomyc-Taphrinomy	284812	4e-100	WP_013385488.1-92945-Ketogulonicigeniu-Proteobact	92945	1e-128	65.85867696495319	100.0	Yes
OG23078	Candida_versatilis@Seq_5008	CDS05285.1-688394-Lichtheimia_ramos-other_Fung	688394	3e-26	WP_050702346.1-1658008-Dysgonomonas_sp_B-BacteroC	1658008	3e-63	85.19564844077968	99.0	Yes
OG114421	Candida_versatilis@Seq_2166	na	na	1	WP_055840564.1-1736345-Sphingomonas_sp_L-Proteoba	1736345	0.0	460.51701859880916	100.0	Yes
OG38818	Candida_versatilis@Seq_715	XP_006958789.1-671144-Wallemia_mellicol-Basidiomy	671144	4e-138	WP_017935052.1-1283287-Nocardioides_sp_I-Actinoba	1283287	0.0	144.14657012675076	99.6666666666667	Yes
OG11154	Candida_versatilis@Seq_5301	GAM87605.1-1603295-fungal_sp_No_1124-other_Fung	1603295	5e-78	WP_073852836.1-1797110-Pontibacter_sp_S1-BacteroC	1797110	4e-114	83.11620689909984	100.0	Yes
OG14059	Candida_versatilis@Seq_4538	EXA36048.1-1080344-Fusarium_oxysporu-Sordariomy	1080344	6e-97	WP_062022340.1-376620-Gluconobacter_jap-Proteobac	376620	1e-127	70.8693122590494	99.6666666666667	Yes
OG31266	Candida_versatilis@Seq_3582	CCX04581.1-1076935-Pyronema_omphalod-other_Pezi	1076935	2e-37	WP_025903844.1-82987-Tatumella_ptyseos-Proteobact	82987	5e-136	227.0396334745364	99.6666666666667	Yes
OG21849	Candida_versatilis@Seq_5159	OJD30573.1-236234-Diplodia_corticol-Dothideomy	236234	4e-88	KPK14991.1-1703407-Myxococcales_bact-Proteobact	1703407	5e-118	68.85440923850717	99.3333333333333	Yes
OG20004	Candida_versatilis@Seq_752	OJD32073.1-236234-Diplodia_corticol-Dothideomy	236234	6e-04	WP_013839137.1-139208-Isoptericola_vari-Actinobac	139208	3e-25	49.047434133434905	98.3333333333333	Yes
OG12177	Candida_versatilis@Seq_5297	KZM27534.1-5454-Ascochyta_rabiei-Dothideomy	5454	3e-44	WP_041373439.1-284016-Phenylobacterium_-Proteobac	284016	2e-90	106.32437938583426	100.0	Yes
OG45796	Candida_versatilis@Seq_1283	XP_006683313.1-684364-Batrachochytrium_-other_Fun	684364	5e-14	WP_044872326.1-1608357-Pseudomonas_sp_LF-Proteoba	1608357	1e-73	137.46195839908282	99.6666666666667	Yes
OG29773	Candida_versatilis@Seq_2506	na	na	1	WP_052211298.1-1500262-Methylibium_sp_CF-Proteoba	1500262	1e-24	55.262042231857095	97.6923076923077	Yes
OG59665	Candida_versatilis@Seq_128	XP_013341391.1-1043005-Aureobasidium_sub-Dothideo	1043005	1e-80	WP_017909590.1-1240783-Xanthomonas_sp_SH-Proteoba	1240783	0.0	276.3102111592855	99.6666666666667	Yes
OG5566	Candida_versatilis@Seq_4297	CAK48561.1-5061-Aspergillus_niger-Eurotiomyc	5061	5e-64	WP_058988272.1-446692-Acetobacter_seneg-Proteobac	446692	9e-168	238.88106300647863	98.6666666666667	Yes
OG13626	Candida_versatilis@Seq_762	KXS21179.1-1344416-Gonapodya_prolife-other_Fung	1344416	1e-43	WP_073545767.1-573-Klebsiella_pneumo-Proteobact	573	2e-153	252.5912130487851	100.0	Yes
OG3811	Candida_versatilis@Seq_4860	KNE65199.1-578462-Allomyces_macrogy-other_Fung	578462	1e-64	WP_004328082.1-28117-Alistipes_putredi-BacteroChl	28117	7e-109	101.67041903567673	99.0	Yes
OG45965	Candida_versatilis@Seq_4211	AEY76081.1-186680-Aspergillus_usami-Eurotiomyc	186680	9e-04	WP_058971383.1-317-Pseudomonas_syrin-Proteobact	317	2e-38	79.79197055857384	100.0	Yes
OG1189	Candida_versatilis@Seq_2079	KXS10031.1-1344416-Gonapodya_prolife-other_Fung	1344416	2e-154	WP_027921781.1-1259797-Pseudomonas_sp_UR-Proteoba	1259797	0.0	106.61206145828606	100.0	Yes
OG117364	Candida_versatilis@Seq_3729	na	na	1	WP_034822922.1-69218-Enterobacter_canc-Proteobact	69218	1e-21	48.35428695287496	100.0	Yes
OG19999	Candida_versatilis@Seq_2985	KJY01361.1-1047168-Zymoseptoria_brev-Dothideomy	1047168	1e-11	WP_018120701.1-43769-Corynebacterium_p-Actinobact	43769	4e-45	76.90159880067768	93.8983050847458	Yes
OG21997	Candida_versatilis@Seq_1786	CZT01957.1-914237-Rhynchosporium_co-Leotiomyce	914237	6e-62	WP_008495443.1-1214225-Acidocella_sp_MX_-Proteoba	1214225	0.0	319.5485023024064	99.0	Yes
OG29773	Candida_versatilis@Seq_4905	na	na	1	WP_041006995.1-69974-Mesorhizobium_plu-Proteobact	69974	1e-30	69.07755278982137	98.7654320987654	Yes
OG4564	Candida_versatilis@Seq_4982	KGQ03849.1-1245745-Beauveria_bassian-Sordariomy	1245745	3e-79	WP_025860651.1-1076592-Acetobacter_papay-Proteoba	1076592	2e-159	184.61227254763185	99.0	Yes
OG53887	Candida_versatilis@Seq_1797	XP_007913300.1-1286976-Phaeoacremonium_m-Sordario	1286976	9e-57	WP_010667412.1-435-Acetobacter_aceti-Proteobact	435	3e-111	125.43820731034657	97.0	Yes
OG1020	yHMPu5000035271_Wickerhamomyces_bovis@Seq_2917	KIK69473.1-944289-Gymnopus_luxurian-Basidiomyc	944289	6e-112	WP_047885894.1-320778-Photobacterium_ga-Proteobac	320778	3e-152	92.79655090032179	98.6666666666667	Yes
OG14586	yHMPu5000034637_Ogataea_populiabae@Seq_5025	KIJ17882.1-664439-Paxillus_involutu-Basidiomyc	664439	7e-34	WP_064124468.1-376489-Halotalea_alkalil-Proteobac	376489	4e-74	92.66301950769726	93.3333333333333	Yes
OG5631	yHMPu5000034637_Ogataea_populiabae@Seq_5240	KXS16442.1-1344416-Gonapodya_prolife-other_Fung	1344416	2e-50	WP_034338344.1-1208583-Commensalibacter_-Proteoba	1208583	2e-86	82.89306334778564	90.0	Yes
OG1760	yHMPu5000034637_Ogataea_populiabae@Seq_1150	OAL53609.1-765867-Pyrenochaeta_sp_D-Dothideomy	765867	3e-28	WP_007719022.1-1144308-Brevibacillus_sp_-Firmicut	1144308	7e-53	56.71732946446394	96.0	Yes
OG9118	yHMPu5000034637_Ogataea_populiabae@Seq_2101	KXT02611.1-113226-Pseudocercospora_-Dothideomy	113226	2e-48	WP_048637077.1-1109412-Brenneria_goodwin-Proteoba	1109412	0.0	350.6860813156549	90.3333333333333	Yes
OG19153	yHMPu5000034637_Ogataea_populiabae@Seq_3191	OCL08908.1-574774-Glonium_stellatum-Dothideomy	574774	2e-35	WP_037064145.1-384-Rhizobium_legumin-Proteobact	384	2e-134	227.95592420641054	91.3333333333333	Yes
OG35191	yHMPu5000034637_Ogataea_populiabae@Seq_3432	EQL02771.1-911162-Ophiocordyceps_si-Sordariomy	911162	9e-27	SCM17622.1-5821-Plasmodium_berghe-Apicomplex	5821	4e-53	60.678142634061516	92.2764227642276	Yes
OG5631	yHMPu5000035286_Candida_azyma@Seq_4654	KFY97352.1-1420911-Pseudogymnoascus_-Leotiomyce	1420911	1e-56	KOB65518.1-104452-Operophtera_bruma-Metazoa	104452	7e-99	97.06524884968866	90.0	Yes
OG6948	yHAB153_Kazachstania_rosinii@Seq_1013	KTB32619.1-221103-Moniliophthora_ro-Basidiomyc	221103	6e-22	XP_001011016.2-312017-Tetrahymena_therm-Ciliophor	312017	7e-59	85.04149776095242	94.0	Yes
OG10520	yHAB153_Kazachstania_rosinii@Seq_3902	XP_001549909.1-332648-Botrytis_cinerea_-Leotiomyc	332648	3e-16	WP_049476211.1-1338-Streptococcus_int-Firmicutes	1338	4e-38	50.36918997341723	98.4375	Yes
OG9465	Lachancea_waltii@Seq_386	EEB87846.1-554373-Moniliophthora_pe-Basidiomyc	554373	4e-44	WP_028398329.1-1208600-Bacillus_sp_FJAT_-Firmicut	1208600	9e-109	148.85710082839663	96.0	Yes
OG15300	yHMPu5000035302_Candida_fragi@Seq_1524	na	na	1	WP_073181920.1-104268-Tenacibaculum_mes-BacteroCh	104268	7e-41	92.46007866370056	92.7152317880795	Yes
OG7525	Sporopachydermia_quercuum@Seq_5365	XP_007828774.1-1229662-Pestalotiopsis_fi-Sordario	1229662	1e-134	OBZ94505.1-1612624-Pararhizobium_pol-Proteobact	1612624	1e-165	71.3801378828154	93.6666666666667	Yes
OG4739	Sporopachydermia_quercuum@Seq_700	XP_019020812.1-698492-Saitoella_complic-Taphrinom	698492	6e-102	WP_037236033.1-44752-Rhodococcus_wrati-Actinobact	44752	3e-161	136.54566766720865	98.6666666666667	Yes
OG11669	Sporopachydermia_quercuum@Seq_3840	XP_018141078.1-1380566-Pochonia_chlamydo-Sordario	1380566	2e-180	SEF02182.1-1500263-Burkholderia_sp_W-Proteobact	1500263	0.0	46.7448490404409	100.0	Yes
OG10716	Sporopachydermia_quercuum@Seq_5616	XP_013953957.1-413071-Trichoderma_viren-Sordariom	413071	8e-26	WP_065459326.1-1763-Mycobacterium-Actinobact	1763	3e-57	72.36096713582714	93.3333333333333	Yes
OG5631	Sporopachydermia_quercuum@Seq_2576	OBT82415.1-1622148-Pseudogymnoascus_-Leotiomyce	1622148	3e-47	WP_008916158.1-516075-Providencia_sneeb-Proteobac	516075	6e-105	132.85678821309472	97.0	Yes
OG4739	Sporopachydermia_quercuum@Seq_2561	XP_019020812.1-698492-Saitoella_complic-Taphrinom	698492	2e-79	WP_038681957.1-42256-Rubrobacter_radio-Actinobact	42256	2e-117	87.49823353377374	98.3333333333333	Yes
OG10614	Sporopachydermia_quercuum@Seq_4477	XP_014179196.1-1186058-Trichosporon_asah-Basidiom	1186058	1e-171	WP_014769921.1-44674-Sulfurospirillum_-Proteobact	44674	0.0	66.77496769682733	94.0	Yes
OG20685	yHMPu5000041863_Candida_gorgasii@Seq_4868	KJZ79689.1-1043627-Hirsutella_minnes-Sordariomy	1043627	3e-21	OHD76194.1-1802198-Spirochaetes_bact-Spirochaet	1802198	9e-96	171.5952696858853	98.0	Yes
OG79772	yHMPu5000041863_Candida_gorgasii@Seq_3956	CAB40845.1-1491472-Trichoderma_lixii-Sordariomy	1491472	1e-12	XP_009050783.1-225164-Lottia_gigantea-Metazoa	225164	2e-34	49.96372486530906	97.9381443298969	Yes
OG10611	yHMPu5000041863_Candida_gorgasii@Seq_3232	XP_009262432.1-1028729-Fusarium_pseudogr-Sordario	1028729	2e-17	WP_058871477.1-71999-Kocuria_palustris-Actinobact	71999	5e-43	58.95092168597103	93.6666666666667	Yes
